Authors,Title,Year,DOI,Link,Abstract,Index Keywords
"Cao T., Qu A., Li Z., Wang W., Liu R., Wang X., Nie Y., Sun S., Zhang X., Liu X.","The relationship between maternal perfluoroalkylated substances exposure and low birth weight of offspring: a systematic review and meta-analysis",2021,"10.1007/s11356-021-15061-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110027466&doi=10.1007%2fs11356-021-15061-4&partnerID=40&md5=f276efd004cf17c8dc006f306e3aa9b2","Some studies have shown that maternal perfluoroalkylated substances (PFAS) exposure may be associated with low birth weight (LBW) of offspring. We conducted a meta-analysis to assess the association between maternal PFASs exposure and LBW in offspring. The researchers searched PubMed, Science Direct, Scopus, Google Scholar, Web of Science, and Embase to find all the articles before October 2020. The Newcastle-Ottawa Scale was used to evaluate the quality of the studies. Finally, six articles were included for meta-analysis. Our meta-analysis showed no significant correlation between maternal perfluorooctanoic acid (PFOA) exposure and LBW of offspring: odds ratio (OR) = 0.90, 95% confidence interval (95% CI) = 0.80–1.01, with low heterogeneity (I2 = 18.4%, P = 0.289); there was a significant positive correlation between maternal perfluorooctane sulfonate (PFOS) exposure and LBW of offspring (OR = 1.32, 95% CI = 1.09–1.55) with no heterogeneity (I2 = 0.00%, P = 0.570). The grouping analysis of PFOS showed was a significant positive correlation between maternal PFOS exposure and LBW of offspring in American (OR = 1.44, 95% CI = 1.15–1.72). This study provided a systematic review and meta-analysis evidence for the relationship between maternal PFASs exposure and LBW of offspring through a small number of studies. Researchers should conduct further studies between different regions. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.","chemical composition; chemical compound; chemical substance; confidence interval; heterogeneity; literature review; meta-analysis; pollution exposure; Canada; Newcastle; Ontario [Canada]; Ottawa; Scopus; female; human; low birth weight; maternal exposure; meta analysis; newborn; odds ratio; Female; Humans; Infant, Low Birth Weight; Infant, Newborn; Maternal Exposure; Odds Ratio"
"Qu A., Cao T., Li Z., Wang W., Liu R., Wang X., Nie Y., Sun S., Liu X., Zhang X.","The association between maternal perfluoroalkyl substances exposure and early attention deficit hyperactivity disorder in children: a systematic review and meta-analysis",2021,"10.1007/s11356-021-15136-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109949889&doi=10.1007%2fs11356-021-15136-2&partnerID=40&md5=5c38cf48e59d1681cfada8172d29900b","Some studies have shown that maternal exposure to perfluoroalkyl substances (PFASs) may be associated with early attention deficit hyperactivity disorder (ADHD) in children. The purpose of this systematic review and meta-analysis is to verify this association by reviewing existing studies and to provide a strong basis for preventing ADHD. The researchers searched electronic databases such as PubMed, Science Direct, Scopus, Google Scholar, Web of Science, and Embase for all studies published before October 2020. Finally, we included nine articles for analysis. Our meta-analysis showed that maternal exposure to PFASs was not significantly associated with the prevalence rate of early childhood ADHD (perfluorooctanoic acid (PFOA), odds ratio (OR) = 1.00, 95% confidence interval (95% CI) = 0.75–1.25; perfluorooctane sulfonate (PFOS), OR = 1.01, 95% CI = 0.88–1.14; perfluorohexane sulfonate (PFHxS), OR = 1.08, 95% CI = 0.80–1.09; perfluorononanoic acid (PFNA), OR = 1.13, 95% CI = 0.99–1.28; perfluorodecanoic acid (PFDA), OR = 1.23, 95% CI = 0.15–2.32). Due to significant heterogeneity, we subsequently performed subgroup analysis and sensitivity analysis. Through subgroup analysis, we found that PFOS concentration of children’s blood and the prevalence rate of early childhood ADHD were statistically positively correlated, and there was also a positive correlation between PFOS exposure and the prevalence rate of early childhood ADHD in the America. Moreover, there was also a statistically positive correlation between PFNA concentration in maternal blood and the prevalence rate of early childhood ADHD. Sensitivity analysis showed that the final results did not change much, the sensitivity was low, and the results were relatively stable. In conclusion, a causal relationship between maternal PFASs exposure and ADHD in children was unlikely. Among them, PFOS, PFNA, and ADHD might have positive associations worthy of further investigation. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.","blood; chemical substance; child health; confidence interval; disease prevalence; meta-analysis; Central America; North America; South America; Scopus; alkanesulfonic acid; fluorocarbon; adverse event; attention deficit disorder; child; female; human; maternal exposure; meta analysis; pollutant; preschool child; Alkanesulfonic Acids; Attention Deficit Disorder with Hyperactivity; Child; Child, Preschool; Environmental Pollutants; Female; Fluorocarbons; Humans; Maternal Exposure"
"Alsen M., Sinclair C., Cooke P., Ziadkhanpour K., Genden E., van Gerwen M.","Endocrine disrupting chemicals and thyroid cancer: An overview",2021,"10.3390/toxics9010014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099541229&doi=10.3390%2ftoxics9010014&partnerID=40&md5=a7220d592d7ca3f2bc022c38d9dd01c2","Endocrine disruptive chemicals (EDC) are known to alter thyroid function and have been associated with increased risk of certain cancers. The present study aims to provide a comprehensive overview of available studies on the association between EDC exposure and thyroid cancer. Relevant studies were identified via a literature search in the National Library of Medicine and National Institutes of Health PubMed as well as a review of reference lists of all retrieved articles and of previously published relevant reviews. Overall, the current literature suggests that exposure to certain congeners of flame retardants, polychlorinated biphenyls (PCBs), and phthalates as well as certain pesticides may potentially be associated with an increased risk of thyroid cancer. However, future research is urgently needed to evaluate the different EDCs and their potential carcinogenic effect on the thyroid gland in humans as most EDCs have been studied sporadically and results are not consistent. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","1 hydroxy 2 propyl bis(1 chloro 2 propyl)phosphate; 2,2',4,4' tetrabromodiphenyl ether; 2,2',4,4',5,5' hexabromodiphenyl ether; 4,4' isopropylidenediphenol; alachlor; atrazine; bis(1,3 dichloro 2 propyl)phosphate; bis(2 ethylhexyl) 2,3,4,5 tetrabromophthalate; carbaril; chlorimuron ethyl; chlorpyrifos; decabromodiphenyl ether; dicamba; dimpylate; endocrine disruptor; flame retardant; herbicide; hexachlorobenzene; isopropylated triphenyl phosphate; liothyronine; malathion; mancozeb; metalaxyl; metolachlor; organochlorine insecticide; organochlorine pesticide; organophosphate pesticide; pentachlorophenol; pesticide; phosphoric acid tris(2 chloroethyl) ester; phthalic acid; polybrominated biphenyl; polybrominated diphenyl ether; polychlorinated biphenyl; polyfluoroalkyl substance; pyricarbate; terbufos; thyrotropin; thyroxine; thyroxine binding globulin; transthyretin; triphenyl phosphate; tris(1 chloro 2 propyl)phosphate; unclassified drug; cancer staging; carcinogenesis; case control study; cohort analysis; disease association; exposure; female; free thyroxine index; human; male; Review; systematic review; thyroid cancer; thyroid gland; thyroid papillary carcinoma"
"Podder A., Sadmani A.H.M.A., Reinhart D., Chang N.-B., Goel R.","Per and poly-fluoroalkyl substances (PFAS) as a contaminant of emerging concern in surface water: A transboundary review of their occurrences and toxicity effects",2021,"10.1016/j.jhazmat.2021.126361","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109486929&doi=10.1016%2fj.jhazmat.2021.126361&partnerID=40&md5=d1ff66f06c3d0f683ffac2b88037d377","Per and poly-fluoroalkyl substances (PFAS) have been recognized as contaminants of emerging concerns by the United States Environmental Protection Agency (US EPA) due to their environmental impact. Several advisory guidelines were proposed worldwide aimed at limiting their occurrences in the aquatic environments, especially for perfluorooctane sulfonic acid (PFOS) and perfluorooctanoic acid (PFOA). This review paper aims to provide a holistic review in the emerging area of PFAS research by summarizing the spatiotemporal variations in PFAS concentrations in surface water systems globally, highlighting the possible trends of occurrences of PFAS, and presenting potential human health impacts as a result of PFAS exposure through surface water matrices. From the data analysis in this study, occurrences of PFOA and PFOS in many surface water matrices were observed to be several folds higher than the US EPA health advisory level of 70 ng/L for lifetime exposure from drinking water. Direct discharge and atmospheric deposition were identified as primary sources of PFAS in surface water and cryosphere, respectively. While global efforts focused on limiting usages of long-chain PFAS such as PFOS and PFOA, the practices of using short-chain PFAS such as perfluorobutanoic acid (PFBA) and perfluorobutane sulfonic acid (PFBS) and PFAS alternatives increased substantially. These compounds are also potentially associated with adverse impacts on human health, animals and biota. © 2021 Elsevier B.V.","Environmental impact; Environmental impact assessments; Environmental Protection Agency; Meteorological problems; Potable water; Surface waters; Contaminants of emerging concerns; Environmental health; Environmental health, health geography; Global trends; Perfluorooctane sulfonic acids; Perfluorooctanoic acid; Poly-fluoroalkyl substance; Stormwaters; United States environmental protection agency; Water matrices; Health; alkanesulfonic acid; drinking water; fluorocarbon; sulfonic acid derivative; analysis; animal; government; human; toxicity; United States; water pollutant; Alkanesulfonic Acids; Animals; Drinking Water; Fluorocarbons; Humans; Sulfonic Acids; United States; United States Environmental Protection Agency; Water Pollutants, Chemical"
"Lefebvre T., Fréour T., Ploteau S., Le Bizec B., Antignac J.-P., Cano-Sancho G.","Associations between human internal chemical exposure to Persistent Organic Pollutants (POPs) and In Vitro Fertilization (IVF) outcomes: Systematic review and evidence map of human epidemiological evidence",2021,"10.1016/j.reprotox.2021.09.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114955578&doi=10.1016%2fj.reprotox.2021.09.005&partnerID=40&md5=dd13d960203c934cdbaab52e628dad22","The impact of environmental chemicals like persistent organic pollutants (POPs) on reproductive health is still poorly understood, despite the high societal and economical costs. The aim of the present study was to systematically review and evaluate the human evidence on the associations between internal levels of POPs and in vitro Fertilization (IVF) outcomes among women. We applied a protocol based on the National Toxicology Program Office of Health Assessment and Translation's guidelines for the study search, selection and quality assessment. Fifteen studies were finally retained in the present work. The results showed that main families of POPs are still pervasive in follicular fluid and serum of women undergoing IVF treatments. Globally, we found inconsistent findings across studies for specific exposure-outcome dyads, suggesting that adverse effects of POPs on IVF outcomes cannot be ruled out. Specifically, there is evidence that POPs, notably some polychlorinated biphenyls and organochlorine pesticides, may impair embryo quality and pregnancy rates. Most studies have been performed in small cohorts (n<50) and focused on PCBs and OCPs, whereas major research gaps remain for emerging compounds (e.g. perfluoroalkylated substances) and the most clinically relevant outcome, live birth rate. The overall evidence presented ‘serious’ or ‘very serious’ risk of bias, mainly due to the lack of consideration of relevant confounding variables, low sample size or underreporting of methods. Globally, we judged the level of evidence being “low”. Given the high economical and societal costs associated to infertility and IVF, further well-designed research is urged to fill the highlighted gaps. © 2021 Elsevier Inc.","biological marker; organochlorine pesticide; polychlorinated biphenyl derivative; adult; Article; birth rate; clinical outcome; embryotoxicity; environmental exposure; female; female infertility; human; in vitro fertilization; live birth; major clinical study; ovary follicle fluid; persistent organic pollutant; pregnancy rate; reproductive toxicity; systematic review; blood; environmental exposure; pregnancy; treatment outcome; Environmental Exposure; Female; Fertilization in Vitro; Humans; Persistent Organic Pollutants; Pregnancy; Treatment Outcome"
"Zhang M.-Z., Chu S.-S., Xia Y.-K., Wang D.-D., Wang X.","Environmental exposure during pregnancy and the risk of childhood allergic diseases",2021,"10.1007/s12519-021-00448-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114097699&doi=10.1007%2fs12519-021-00448-7&partnerID=40&md5=89178b0ba5d27733d1dfd6159d9792b9","Background: Allergic diseases are one of the most common and important diseases that can exert hazardous effects on children's health. The prevalence of allergic diseases in childhood is gradually increasing all over the world in recent decades. Known causes of these diseases include anomalous immune responses and allergic inflammatory reactions, but the causes of allergic diseases in childhood are complex. Data sources: PubMed, Cochrane Library, Embase and Web of Science were searched for articles focusing on environmental exposure during pregnancy and the risk of childhood allergic diseases, including asthma and atopic dermatitis, and the possible underlying mechanism. Results: In terms of environmental factors, allergic diseases in childhood are closely related to environmental chemical exposure during pregnancy, including bisphenols, phthalates acid esters, perfluorochemicals, polybrominated diphenyl ethers, and polychlorinated biphenyls. However, allergic diseases in childhood are also closely associated with maternal dietary nutrition, maternal intake of drugs, such as acetylsalicylic acid (aspirin), paracetamol and antibiotics, and maternal lifestyle. Conclusions: Several harmful environmental factors during pregnancy can result in the interruption of the function of helper T cells (Th1/Th2), cytokines and immunoglobulins and may activate allergic reactions, which can lead to allergic diseases during childhood. © 2021, Children's Hospital, Zhejiang University School of Medicine.","4,4' isopropylidenediphenol; acetylsalicylic acid; antibiotic agent; environmental chemical; ester; paracetamol; phthalic acid; polybrominated diphenyl ether; polychlorinated biphenyl; allergic disease; asthma; atopic dermatitis; blood placenta barrier; childhood disease; dietary exposure; environmental exposure; environmental factor; epigenetic modification; human; lifestyle; maternal exposure; maternal nutrition; persistent organic pollutant; pregnancy; prenatal drug exposure; Review; social aspect; adverse event; asthma; atopic dermatitis; diet; environmental exposure; female; hypersensitivity; pregnancy; Asthma; Dermatitis, Atopic; Diet; Environmental Exposure; Female; Humans; Hypersensitivity; Pregnancy"
"Gao X., Ni W., Zhu S., Wu Y., Cui Y., Ma J., Liu Y., Qiao J., Ye Y., Yang P., Liu C., Zeng F.","Per- and polyfluoroalkyl substances exposure during pregnancy and adverse pregnancy and birth outcomes: A systematic review and meta-analysis",2021,"10.1016/j.envres.2021.111632","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109454279&doi=10.1016%2fj.envres.2021.111632&partnerID=40&md5=19ebaeae94fd4c834a1c0d7d9839f762","Background: Exposure to per- and polyfluoroalkyl substances (PFAS) during pregnancy has been suggested to be associated with adverse pregnancy and birth outcomes; however, the findings have been inconsistent. We aimed to conduct a systematic review and meta-analysis to provide an overview of these associations. Methods: The online databases PubMed, EMBASE and Web of Science were searched comprehensively for eligible studies from inception to February 2021. Odds ratios (ORs) and 95% confidence intervals (CIs) were pooled using random- or fixed-effects models, and dose-response meta-analyses were also conducted when possible. Findings: A total of 29 studies (32,905 participants) were included. The pooled results demonstrated that perfluorooctane sulfonate (PFOS) exposure during pregnancy was linearly associated with increased preterm birth risk (pooled OR per 1-ng/ml increase: 1.01, 95% CIs: 1.00–1.02, P = 0.009) and perfluorononanoate (PFNA) and perfluorooctanoate (PFOA) exposure showed inverted U-shaped associations with preterm birth risk (P values for the nonlinear trend: 0.025 and 0.030). Positive associations were also observed for exposure to perfluorodecanoate (PFDA) and miscarriage (pooled OR per 1-ng/ml increase: 1.87, 95% CIs: 1.15–3.03) and PFOS and preeclampsia (pooled OR per 1-log increase: 1.27, 95% CIs: 1.06–1.51), whereas exposure to perfluoroundecanoate (PFUnDA) was inversely associated with preeclampsia risk (pooled OR per 1-log increase: 0.81, 95% CIs: 0.71–0.93). Based on individual evidence, detrimental effects were observed between PFDA exposure and small for gestational age and between PFOA and PFOS and intrauterine growth restriction. No significant associations were found between pregnancy PFAS exposure and other adverse pregnancy outcomes (i.e., gestational diabetes mellitus, pregnancy-induced hypertension, low birth weight, and large and small for gestational age). Interpretation: Our findings indicated that PFOS, PFOA and PFNA exposure during pregnancy might be associated with increased preterm birth risk and that PFAS exposure might be associated with the risk of miscarriage and preeclampsia. Due to the limited evidence obtained for most associations, additional studies are required to confirm these findings. © 2021 Elsevier Inc.","n methyl perfluorooctane sulfonamide acetate; organofluorine derivative; perfluoroalkanoic acid; perfluorobutane sulfonate; perfluorobutanoate; perfluorodecanoic acid; perfluorohexanesulfonic acid; perfluorohexanoic acid; perfluorononanoic acid; perfluorooctane sulfonamide; perfluorooctanesulfonic acid; perfluorooctanoic acid; perfluoropentanoate; perfluorotetradecanoate; perfluorotridecanoate; perfluoroundecanoic acid; polyfluoroalkyl substance; sulfonamide; sulfonic acid derivative; toxic substance; unclassified drug; chemical substance; concentration (composition); diabetes; health risk; literature review; meta-analysis; pollution exposure; pregnancy; risk factor; adolescent; adult; adverse outcome; case control study; cohort analysis; disease association; Embase; environmental exposure; evidence based practice; female; fetus outcome; high risk pregnancy; human; intrauterine growth retardation; large for gestational age; low birth weight; maternal blood; maternal exposure; maternal hypertension; Medline; mother; newborn disease; nonlinear system; observational study; preeclampsia; pregnancy; pregnancy diabetes mellitus; pregnancy outcome; premature labor; prenatal exposure; progeny; Review; risk factor; small for date infant; spontaneous abortion; systematic review; trend study; Web of Science; meta analysis; newborn; pregnancy; prematurity; Female; Humans; Infant, Newborn; Pregnancy; Premature Birth"
"Lee Y.J., Jung H.W., Kim H.Y., Choi Y.-J., Lee Y.A.","Early-Life Exposure to Per- and Poly-Fluorinated Alkyl Substances and Growth, Adiposity, and Puberty in Children: A Systematic Review",2021,"10.3389/fendo.2021.683297","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115602438&doi=10.3389%2ffendo.2021.683297&partnerID=40&md5=b6252fb8217618502dc3113ed7aa3e5c","Per- or polyfluoroalkyl substances (PFAS), a family of synthetic polyfluorinated compounds, are widely used in consumer products. Ubiquitous exposures to PFAS, in consideration of their persistence, bioaccumulation potential, and toxicities have led to concerns regarding possible harmful effects during critical periods of development in early-life and long-term consequences on health. The potential effects of PFAS depend on various factors including the type of PFAS and the timing and level of exposure. We performed a systematic review of the epidemiologic literature to assess the effects of early-life PFAS exposure on prenatal and postnatal growth, adiposity, and puberty in children and adolescents. For birth size, most studies indicated that prenatal PFAS exposure, in particular long-chain PFAS, may impair fetal growth, albeit some reports of null associations with maternal PFAS. For growth within 2 years of age, prenatal PFAS exposure showed no associations with height and either null or negative associations with weight. However, postnatal PFAS exposures were inversely related to height and weight at 2 years in a cross-sectional study. For postnatal adiposity, prenatal PFAS may mostly have negative associations with body mass index in the first 2 years of life, but positive relationships with adiposity in childhood and adolescence, although some studies showed null associations. For puberty, the evidence for associations between early-life PFAS exposure and pubertal development or sex hormone levels were limited and inconclusive. From experimental studies, plausible mechanisms through which PFAS may affect early-life growth and puberty include PFAS-induced activation of peroxisome proliferator-activated receptor, alterations of thyroid or steroid hormone synthesis and metabolism, and their weak estrogenic or anti-androgenic properties. Although the published literature suggests possible effects of PFAS exposures on early-life growth, adiposity, and puberty, current human evidence is limited in establishing PFAS-induced effects on early-life physical development. Further investigation is warranted to clarify PFAS-induced effects on growth and physical development in consideration of the critical time-window of exposure, concomitant exposure to chemical mixtures including various PFAS types, and possible non-monotonic dose-response relationship for growth and adiposity trajectories. © Copyright © 2021 Lee, Jung, Kim, Choi and Lee.","alkyl group; estradiol; follitropin; luteinizing hormone; perfluorodecanoic acid; perfluorohexanesulfonic acid; perfluorononanoic acid; perfluorooctanesulfonic acid; perfluorooctanoic acid; perfluoroundecanoic acid; peroxisome proliferator activated receptor; polyfluoroalkyl substance; steroid hormone; testosterone; thyroid hormone; unclassified drug; bioaccumulation; birth length; birth weight; body fat; body height; body mass; body weight; childhood obesity; dual energy X ray absorptiometry; environmental exposure; fetus growth; fluorination; gestational age; hormone metabolism; hormone synthesis; human; long term exposure; menarche; meta analysis; physical parameters; ponderal index; postnatal growth; precocious puberty; prenatal exposure; Review; risk assessment; skinfold thickness; systematic review; waist circumference; waist to height ratio"
"Deji Z., Liu P., Wang X., Zhang X., Luo Y., Huang Z.","Association between maternal exposure to perfluoroalkyl and polyfluoroalkyl substances and risks of adverse pregnancy outcomes: A systematic review and meta-analysis",2021,"10.1016/j.scitotenv.2021.146984","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104348552&doi=10.1016%2fj.scitotenv.2021.146984&partnerID=40&md5=814508faf82e04e6e70e0d98634e27dd","Perfluoroalkyl and polyfluoroalkyl substances (PFASs), a class of persistent endocrine-disrupting chemicals, are widely used in consumer products due to their unique amphiphilic properties. Previous epidemiological studies suggest association of maternal PFASs exposure and adverse pregnancy outcomes, while evidences about the association are inconsistent. The aim of this systematic review and meta-analysis is to assess the relationship of maternal PFASs exposure and adverse pregnancy outcomes. Twenty-one relevant studies were identified from three databases before 2020. The quality, heterogeneity and possibility of publication bias of included studies were evaluated by Newcastle-Ottawa Scale, Q-statistic and Begg's test, respectively. The pooled odds ratios (ORs) with 95% confidence intervals (CIs) were obtained by means of random-effects meta-analysis models. Meta-analysis results revealed that maternal exposure to perfluorooctane sulfonic acid (PFOS) may have a positive association with preterm birth (OR = 1.20, 95% CI: 1.04, 1.38). The pooled estimates also showed limited evidence of association between maternal perfluorononanoic acid (PFNA) exposure and miscarriage (OR = 1.48, 95% CI: 0.92, 2.38) with obvious heterogeneity (I2 = 93.9, p &lt; 0.01). However, no such significant associations were found between the other PFASs and miscarriage, stillbirth and preterm birth. In addition, the subgroup analyses showed that studies on the relationship of maternal PFASs exposure and miscarriage were mainly contributed by developed countries. The meta-analysis results indicated maternal exposure to PFOS can increase the risk of preterm birth. The results of the included studies are inconsistent and the effects of PFASs on human health are complex. Further studies with enough samples are required to verify these findings. © 2021 Elsevier B.V.","Consumer products; Endocrine disrupters; Health risks; Quality control; Random processes; Risk assessment; Confidence interval; Maternal exposure; Meta-analysis; Miscarriage; Odd ratios; Perfluoroalkyl substances; Polyfluoroalkyl substances; Preterm birth; Stillbirth; Systematic Review; Obstetrics; epidemiology; health risk; meta-analysis; pollution exposure; pregnancy; endocrine disruptor; fluorocarbon; adverse event; female; human; maternal exposure; meta analysis; newborn; pollutant; pregnancy; prematurity; Endocrine Disruptors; Environmental Pollutants; Female; Fluorocarbons; Humans; Infant, Newborn; Maternal Exposure; Pregnancy; Premature Birth"
"Zeng Z., Ngai S., Wang Q., Liang W., Huo X.","Early-life exposure to widespread environmental toxicants and children's health risks: A focus on the post-vaccination antibody potency or immunoglobulin levels",2021,"10.1016/j.scitotenv.2021.146714","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103691543&doi=10.1016%2fj.scitotenv.2021.146714&partnerID=40&md5=3463ca6a74f3008c3880a798c3987b4a","Early-life exposure to widespread environmental toxicants including organic pollutants (OPs), heavy metals, and air pollutants is detrimental to human health. The immunotoxicity of these environmental toxicants are well acknowledged and a few studies have focused on the relationship between environmental toxicant exposure and vaccine antibody potency or immunoglobulin (Ig) levels in children. Altered antibody titers or Ig levels in post-vaccination children were correlated with these environmental exposures; however, the effects of environmental toxicants on post-vaccination antibody potency or Ig levels in children have not been summarized. The objectives of this systematic review are therefore 1) to summarize the current studies concerning the associations of early-life exposure to environmental toxicants with vaccine antibody potency or Ig levels in children; and 2) to analyze the possible mechanisms underlying exposure-related alterations of antibody titers or Ig levels against different vaccines. We searched the MEDLINE (PubMed) electronic database for relevant literature with the key terms and included articles up to September 30, 2020. Based on the eligibility criteria, 28 articles were selected. These studies investigated the associations of exposure to polychlorinated biphenyls (PCBs) (5 studies), perfluorinated compounds (PFCs) (6 studies), other OPs (4 studies), heavy metals (11 studies) and air pollutants, e.g. PM2.5, (3 studies) with the serum-specific antibody concentrations or Ig levels against different vaccines, such as anti-Hib, tetanus, diphtheria toxoid, IgA, IgE, etc. These studies suggest that exposure to these toxicants is generally associated with decreased potency of antibodies produced from childhood immunizations and overall deficiency in vaccines' provided protection. This systematic review provides evidence that exposure-induced changes to humoral immune-related tissue/cells/molecules response to vaccines may play predominant roles in the inverse associations between antibody responsiveness to vaccines and environmental toxicants. This review could thus also help us to conduct better immunization policies for children under environmental toxicant burdens. © 2021 Elsevier B.V.","Health risks; Heavy metals; Immunization; Organic pollutants; Polychlorinated biphenyls; Vaccines; Air pollutants; Antibody titers; Child; Children's health; Earliest life; Early-life exposure; Environmental toxicants; Immunoglobulin level; Organics; Systematic Review; Antibodies; diphtheria toxoid; immunoglobulin A; immunoglobulin E; perfluoro compound; polychlorinated biphenyl; antibody; child health; concentration (composition); immunization; pollution exposure; toxic material; vaccination; antibody titer; child; environmental exposure; exposure; health hazard; human; humoral immunity; immunoglobulin blood level; immunotoxicity; particulate matter 2.5; pollutant; priority journal; Review; vaccination"
"Abdullah Soheimi S.S., Abdul Rahman A., Abdul Latip N., Ibrahim E., Sheikh Abdul Kadir S.H.","Understanding the impact of perfluorinated compounds on cardiovascular diseases and their risk factors: A meta‐analysis study",2021,"10.3390/ijerph18168345","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111901856&doi=10.3390%2fijerph18168345&partnerID=40&md5=f65ad81e5c4e04da4de7c906f2588ce2","Perfluorinated compounds (PFCs) are non‐biodegradable synthetic chemical compounds that are widely used in manufacturing many household products. Many studies have reported the association between PFCs exposure with the risk of developing cardiovascular diseases (CVDs). However, those reports are still debatable, due to their findings. Thus, this review paper aimed to analyse the association of PFCs compound with CVDs and their risk factors in humans by systematic review and meta‐analysis. Google Scholar, PubMed and ScienceDirect were searched for PFCs studies on CVDs and their risk from 2009 until present. The association of PFCs exposure with the prevalence of CVDs and their risk factors were assessed by calculating the quality criteria, odds ratios (ORs), and 95% confidence intervals (CIs). CVDs risk factors were divided into serum lipid profile (main risk factor) and other known risk factors. The meta‐analysis was then used to derive a combined OR test for heterogeneity in findings between studies. Twenty‐nine articles were included. Our meta‐analysis indicated that PFCs exposure could be associated with CVDs (Test for overall effect: z= 2.2, p = 0.02; Test for heterogeneity: I2 = 91.6%, CI = 0.92–1.58, p &lt; 0.0001) and their risk factors (Test for overall effect: z= 4.03, p &lt; 0.0001; Test for heterogeneity: I2 = 85.8%, CI = 1.00– 1.14, p &lt; 0.0001). In serum lipids, total cholesterol levels are frequently reported associated with the exposure of PFCs. Among PFCs, perfluorooctanoic acid (PFOA) and perfluorooctane sulfonic acid (PFOS) exposure increased the risk of CVDs than other types of PFCs. Although the risk of PFOA and PFOS were positively associated with CVDs and their risk factors, more observational studies shall be carried out to identify the long‐term effects of these contaminants in premature CVDs development in patients. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","cardiovascular disease; chemical compound; health risk; lipid; pollution exposure; serum; alkanesulfonic acid; fluorocarbon; octanoic acid; cardiovascular disease; human; meta analysis; Alkanesulfonic Acids; Caprylates; Cardiovascular Diseases; Fluorocarbons; Humans"
"Rocha P.R.S., Oliveira V.D., Vasques C.I., dos Reis P.E.D., Amato A.A.","Exposure to endocrine disruptors and risk of breast cancer: A systematic review",2021,"10.1016/j.critrevonc.2021.103330","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105342299&doi=10.1016%2fj.critrevonc.2021.103330&partnerID=40&md5=0046817fcb84028bbe0c084ac6e2b91a","Aim: The aim of this study was to investigate the association between human exposure to endocrine disruptors (EDs) and the risk of breast cancer. Methods: This was a systematic review conducted by searching Cochrane Library, LILACS, Livivo, PubMed, and Science Direct. Observational studies addressing the association between exposure to EDs and breast cancer risk in adults were included. Risk of bias was assessed using the National Toxicology Program's Office of Health Assessment Translation tool. Results: a total of 37 studies were included. Most studies reported that exposure to organochlorine pesticides, phthalates, heavy metals, and polycyclic aromatic hydrocarbons was associated with increased breast cancer risk. Conclusion: qualitative analysis of observational studies indicates that human exposure to EDs is associated with increased breast cancer risk. Additional studies are needed to determine whether this association is causal. © 2021 Elsevier B.V.","1,1 dichloro 2,2 bis(4 chlorophenyl)ethane; 1,1 dichloro 2,2 bis(4 chlorophenyl)ethylene; 4,4' isopropylidenediphenol; arsenic; cadmium; calcium; chlorphenotane; copper; dioxin; endocrine disruptor; heavy metal; hexabromocyclododecane; hexachlorobenzene; hexachlorocyclohexane; lead; mono (2 ethyl 5 carboxypentyl)phthalate; monobenzyl phthalate; monobutyl phthalate; organochlorine pesticide; pentachlorothioanisole; perfluoro compound; perfluoroalkylated substance; perfluorooctane acid; perfluorooctanesulfonic acid; perfluorosulfonated acid; phthalic acid; polybrominated diphenyl ether; polychlorinated biphenyl; polycyclic aromatic hydrocarbon; unclassified drug; zinc; pesticide; breast cancer; cancer risk; data analysis; data extraction; endocrine system; environmental exposure; human; information processing; persistent organic pollutant; Review; risk assessment; risk factor; statistical bias; systematic review; adult; breast tumor; pollutant; Adult; Breast Neoplasms; Endocrine Disruptors; Environmental Pollutants; Humans; Pesticides"
